Godina;Saziv;Od;Do;Stranka;Osoba;Prezime i ime;Ukupno;Dnevnica;Auto;Cestarina;Avion;Javni;Hotel;Stanarina;Režije;Odv.život;Služ.stan;Ostalo
2020;X;22.07.2020;18.12.2020;HDZ;28;BUŠIĆ ZDRAVKA;187,58;187,58;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;29;CAPPELLI GARI;17.396,74;;13.986,00;1.538,74;;1.872,00;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;30;CELJAK IVAN;2.284,00;;2.284,00;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;31;ČIČAK MATO;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;32;ĆELIĆ IVAN;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;33;ĆOSIĆ PERO;13.553,33;;9.216,00;1.804,00;;;;;;2.533,33;;
2020;X;22.07.2020;18.12.2020;IDS;34;DEMETLIKA TULIO;31.096,01;;12.458,00;2.833,00;;;;11.886,30;1.385,38;2.533,33;;
2020;X;22.07.2020;18.12.2020;HDZ;35;DEUR ANTE;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDS;36;DODIG GORAN;18.206,00;;15.200,00;3.006,00;;;;;;;;
2020;X;22.07.2020;18.12.2020;Domovinski pokret;37;DRETAR DAVOR;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;38;ĐAKIĆ JOSIP;20.640,42;225,00;5.920,00;;;;;11.995,42;;2.500,00;;
2020;X;22.07.2020;18.12.2020;NZ;39;FABIJANIĆ ERIK;26.361,37;;8.532,00;1.500,38;;;1.611,00;11.547,83;636,83;2.533,33;;
2020;X;22.07.2020;18.12.2020;HDZ;40;FRANKOVIĆ MATO;23.541,82;;1.188,00;231,00;6.341,25;;2.148,00;11.100,24;;2.533,33;;
2020;X;22.07.2020;18.12.2020;NZ;41;GLAMUZINA KATICA;42.431,81;;21.200,00;3.539,00;;;3.759,00;11.100,24;300,24;2.533,33;;
2020;X;22.07.2020;18.12.2020;SDP;42;GLASOVAC SABINA;24.306,10;;7.436,00;1.573,00;;;;11.995,42;768,35;2.533,33;;
2020;X;22.07.2020;18.12.2020;NZ;43;GLAVAŠEVIĆ BOJAN;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;44;GRBA BUJEVIĆ MAJA;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;SDP;45;GRBIN PEĐA;27.191,17;;9.248,00;2.048,00;;;;11.995,42;1.366,42;2.533,33;;
2020;X;22.07.2020;18.12.2020;SDP;46;GRČIĆ BRANKO;43.864,58;;24.420,00;4.291,00;;;;11.961,96;658,29;2.533,33;;
2020;X;22.07.2020;18.12.2020;NZ;47;GRGIĆ VINKO;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;SDP;48;GRMAN KIZIVAT MARTINA;7.440,00;;7.440,00;;;;;;;;;
2020;X;22.07.2020;18.12.2020;Most;49;GRMOJA NIKOLA;25.407,78;;16.320,00;3.673,00;;;;;;;5.414,78;
2020;X;22.07.2020;18.12.2020;HDZ;50;HABIJAN DAMIR;11.572,00;;9.948,00;1.624,00;;;;;;;;
2020;X;22.07.2020;18.12.2020;SDP;51;HAJDAŠ DONČIĆ SINIŠA;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;NZ;52;HAJDUKOVIĆ DOMAGOJ;28.118,06;;10.080,00;2.192,00;;;;11.995,42;1.317,31;2.533,33;;
2020;X;22.07.2020;18.12.2020;Blok;53;HASANBEGOVIĆ ZLATKO;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HSLS;54;HREBAK DARIO;1.408,00;;1.408,00;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HSU;55;HRELJA SILVANO;37.322,33;;16.960,00;4.122,00;;;;11.928,72;1.778,28;2.533,33;;
2020;X;23.07.2020;18.12.2020;HDZ;56;IVANOVIĆ GORAN;27.264,33;;17.788,00;3.226,00;;;537,00;;;2.533,33;3.180,00;
2020;X;22.07.2020;23.07.2020;HDZ;56.a;TRAMIŠAK NATAŠA;1.074,00;;;;;;1.074,00;;;;;
2020;X;22.07.2020;18.12.2020;SDP;57;JAKŠIĆ MIŠEL;21.370,43;;5.304,00;;;;3.759,00;9.774,10;;2.533,33;;
2020;X;22.07.2020;18.12.2020;HDZ;58;JANDROKOVIĆ GORDAN;967,35;;;;;;967,35;;;;;
2020;X;22.07.2020;18.12.2020;NZ;59;JANKOVICS ROBERT;38.083,29;;19.072,00;3.195,13;;;;11.995,42;1.287,41;2.533,33;;
2020;X;22.07.2020;18.12.2020;SDSS;60;JECKOV DRAGANA;38.409,97;;18.944,00;3.872,00;;;;11.995,42;1.065,22;2.533,33;;
2020;X;22.07.2020;18.12.2020;HDZ;61;JELKOVAC MARIJA;19.356,43;;2.860,00;494,00;;;;11.995,42;1.473,68;2.533,33;;
2020;X;22.07.2020;18.12.2020;HDZ;62;JENKAČ SINIŠA;12.842,97;;;;;;;9.303,98;1.005,66;2.533,33;;
2020;X;22.07.2020;18.12.2020;HDZ;63;JURIČEV-MARTINČEV BRANKA;39.454,09;;19.920,00;4.247,00;;;;11.995,42;758,34;2.533,33;;
2020;X;22.07.2020;18.12.2020;NZ;64;KAJTAZI VELJKO;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;65;KAPULICA MARIO;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;66;KARLIĆ MLADEN;36.073,74;;17.280,00;3.562,00;;;;11.995,42;702,99;2.533,33;;
2020;X;22.07.2020;18.12.2020;HDZ;67;KATIČIĆ KRUNOSLAV;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;68;KIRIN IVAN;25.393,07;;8.750,00;1.426,00;;;;11.995,42;688,32;2.533,33;;
2020;X;22.07.2020;18.12.2020;HDZ;69;KLARIĆ TOMISLAV;15.651,07;;552,00;110,00;;;;11.928,72;527,02;2.533,33;;
2020;X;22.07.2020;18.12.2020;HSLS;70;KLASIĆ DARKO;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;71;KLIMAN ANTON;32.728,85;;15.060,00;2.581,10;;;;11.995,42;559,00;2.533,33;;
2020;X;22.07.2020;18.12.2020;HDZ;72;KOLAREK LJUBOMIR;8.032,19;;;;;;;5.498,86;;2.533,33;;
2020;X;22.07.2020;18.12.2020;SDP;73;KOVAČ STJEPAN;14.439,96;;;;;;;11.906,63;;2.533,33;;
2020;X;22.07.2020;18.12.2020;Most;74;KUJUNDŽIĆ ANTE;37.920,33;;24.300,00;4.148,00;;;3.759,00;;;2.533,33;3.180,00;
2020;X;22.07.2020;18.12.2020;N/A;75;KUZMANIĆ MATKO;44.380,72;;23.228,00;4.721,00;;;2.685,00;10.921,20;292,19;2.533,33;;
2020;X;22.07.2020;18.12.2020;SDP;76;LALOVAC BORIS;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;NZ;77;LEKAJ PRLJASKAJ ERMINA;27.211,29;;12.716,00;;;;;11.961,96;;2.533,33;;
2020;X;22.07.2020;18.12.2020;HSS;78;LENART ŽELJKO;21.622,04;;4.704,00;855,00;;;;11.979,99;1.549,72;2.533,33;;
2020;X;22.07.2020;18.12.2020;IDS;79;LEROTIĆ MARIN;35.405,31;;15.964,00;3.792,00;;;;11.862,72;1.253,26;2.533,33;;
2020;X;22.07.2020;18.12.2020;HDZ;80;LUKAČIĆ LJUBICA;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;81;MAKSIMČUK LJUBICA;28.960,81;;11.460,00;2.378,00;;;;11.873,66;715,82;2.533,33;;
2020;X;22.07.2020;18.12.2020;HDZ;82;MANDARIĆ MARIN;29.410,64;;13.440,00;2.568,00;;;2.148,00;8.325,18;396,13;2.533,33;;
2020;X;22.07.2020;18.12.2020;SDP;83;MARIĆ ANDREJA;21.885,41;;6.180,00;1.080,00;;;1.074,00;11.018,08;;2.533,33;;
2020;X;22.07.2020;18.12.2020;Reformisti;84;MARTINČEVIĆ NATALIJA;4.875,00;;2.816,00;448,00;;;1.611,00;;;;;
2020;X;22.07.2020;18.12.2020;Možemo!;85;MATULA VILIM;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;Hrvatski suverenisti;86;MILANOVIĆ LITRE MARKO;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;Most;87;MILETIĆ MARIN;17.166,33;;6.360,00;1.334,00;;;3.759,00;;;2.533,33;3.180,00;
2020;X;22.07.2020;18.12.2020;HDZ;88;MILOŠEVIĆ DOMAGOJ IVAN;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;Domovinski pokret;89;MLINARIĆ STIPO;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;GLAS;90;MRAK-TARITAŠ ANKA;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;91;MURGANIĆ NADA;5.656,54;;;;;;;;155,21;2.533,33;2.968,00;
2020;X;22.07.2020;18.12.2020;NZ;92;NAĐ VESNA;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;Fokus;93;NAĐI DAVOR;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;IDS;94;NEMET KATARINA;31.963,41;;13.672,00;2.640,84;;;;11.995,42;1.121,82;2.533,33;;
2020;X;22.07.2020;18.12.2020;NZ;95;NIKOLIĆ ROMANA;33.272,77;;13.392,00;2.611,00;;;3.759,00;10.977,44;;2.533,33;;
2020;X;22.07.2020;18.12.2020;NZ;96;OPAČAK BILIĆ MARINA;14.730,00;;11.640,00;1.479,00;;;1.611,00;;;;;
2020;X;22.07.2020;18.12.2020;SsIP;97;OREŠKOVIĆ DALIJA;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;98;PAVIĆ MARKO;262,49;262,49;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;NZ;99;PAVIĆ ŽELJKO;11.681,00;;10.730,00;951,00;;;;;;;;
2020;X;22.07.2020;18.12.2020;Hrvatski suverenisti;100;PAVLIČEK MARIJAN;30.904,51;;15.052,00;2.955,00;;;1.611,00;8.240,67;512,51;2.533,33;;
2020;X;22.07.2020;18.12.2020;Domovinski pokret;101;PENAVA IVAN;24.268,63;;9.452,00;1.924,00;;;1.611,00;8.748,30;;2.533,33;;
2020;X;22.07.2020;18.12.2020;RF;102;PEOVIĆ KATARINA;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;103;PERIĆ GROZDANA;32.324,49;;13.824,00;2.555,00;;;;11.995,42;1.416,74;2.533,33;;
2020;X;22.07.2020;18.12.2020;NZ;104;PETIR MARIJANA;14.117,00;;9.176,00;1.182,00;;;3.759,00;;;;;
2020;X;22.07.2020;18.12.2020;Most;105;PETROV BOŽO;41.266,30;;31.408,00;6.954,00;;;;;;2.533,33;370,97;
2020;X;22.07.2020;18.12.2020;HDZ;106;POCRNIĆ-RADOŠEVIĆ ANITA;32.252,82;;12.344,00;1.457,00;;;3.759,00;10.294,58;1.864,91;2.533,33;;
2020;X;22.07.2020;18.12.2020;NZ;107;POSAVEC KRIVEC IVANA;10.645,00;;9.530,00;1.115,00;;;;;;;;
2020;X;22.07.2020;18.12.2020;SDP;108;PRICA DOMAGOJ;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;Domovinski pokret;109;PRKAČIN ANTE;7.210,00;;6.144,00;1.066,00;;;;;;;;
2020;X;22.07.2020;18.12.2020;Centar;110;PULJAK MARIJANA;4.668,83;;;;1.012,50;1.123,00;;;;2.533,33;;
2020;X;22.07.2020;18.12.2020;HDZ;111;PULJAŠIĆ DARKO;29.186,59;;10.960,00;1.974,00;;;1.074,00;11.430,61;1.214,65;2.533,33;;
2020;X;22.07.2020;18.12.2020;SDSS;112;PUPOVAC MILORAD;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;113;RADIĆ IVAN;34.048,55;;15.736,00;3.416,00;;;3.222,00;8.325,18;816,04;2.533,33;;
2020;X;22.07.2020;18.12.2020;NZ;114;RADIN FURIO;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;SDP;115;RADOLOVIĆ SANJA;16.251,81;;5.300,00;781,78;;;2.685,00;2.729,26;170,83;2.533,33;2.051,61;
2020;X;22.07.2020;18.12.2020;NZ;116;RASPUDIĆ NINO;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;117;REINER ŽELJKO;967,35;;;;;;967,35;;;;;
2020;X;22.07.2020;18.12.2020;NZ;118;SABLJAR DRAČEVAC RENATA;36.460,51;;15.848,00;3.472,00;;;1.611,00;11.726,87;1.269,31;2.533,33;;
2020;X;22.07.2020;18.12.2020;Hrvatski suverenisti;119;SAČIĆ ŽELJKO;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;120;SANADER ANTE;42.644,68;;21.560,00;4.523,00;;;;11.995,42;2.032,93;2.533,33;;
2020;X;22.07.2020;18.12.2020;NZ;121;SELAK RASPUDIĆ MARIJA;1.916,00;150,00;1.060,00;254,00;;;452,00;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;122;SOBOTA DARKO;8.904,00;;8.904,00;;;;;;;;;
2020;X;22.07.2020;18.12.2020;Domovinski pokret;123;SPAJIĆ DANIEL;19.096,16;;3.404,00;;;;1.611,00;11.547,83;;2.533,33;;
2020;X;22.07.2020;18.12.2020;HDZ;124;STIER DAVOR IVO;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;125;STRIČAK ANĐELKO;12.319,00;;11.020,00;1.299,00;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;126;ŠARIĆ JOSIP;28.155,57;;8.832,00;1.931,00;;;3.759,00;11.100,24;;2.533,33;;
2020;X;22.07.2020;18.12.2020;HDZ;127;ŠAŠLIN STIPAN;33.959,51;;16.536,00;2.806,00;;;3.759,00;8.325,18;;2.533,33;;
2020;X;22.07.2020;18.12.2020;HDZ;128;ŠIMIČEVIĆ RADE;33.031,14;;14.884,00;2.903,00;;;3.759,00;8.951,81;;2.533,33;;
2020;X;22.07.2020;18.12.2020;HDZ;129;ŠIMIĆ HRVOJE;28.056,51;;12.320,00;1.656,00;;;3.222,00;8.325,18;;2.533,33;;
2020;X;22.07.2020;18.12.2020;SDSS;130;ŠIMPRAGA ANJA;36.221,23;;17.820,00;2.642,00;;;;11.331,55;1.894,35;2.533,33;;
2020;X;22.07.2020;18.12.2020;NZ;131;ŠIMUNIĆ IRENA;13.665,36;;6.928,00;567,00;;;;4.276,94;345,03;1.548,39;;
2020;X;22.07.2020;18.12.2020;NZ;132;ŠKORO MIROSLAV;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HNS;133;ŠTROMAR PREDRAG;2.033,00;;1.900,00;133,00;;;;;;;;
2020;X;22.07.2020;18.12.2020;Možemo!;134;TOMAŠEVIĆ TOMISLAV;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;135;TOTGERGELI MIRO;11.040,00;;11.040,00;;;;;;;;;
2020;X;22.07.2020;18.12.2020;Most;136;TROSKOT ZVONIMIR;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;137;TUĐMAN MIROSLAV;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;138;TUŠEK ŽARKO;10.750,00;;9.628,00;1.122,00;;;;;;;;
2020;X;22.07.2020;18.12.2020;N/A;139;UDOVIĆ SANJA;27.819,17;;9.880,00;1.727,25;;;1.611,00;11.547,83;519,76;2.533,33;;
2020;X;22.07.2020;18.12.2020;NZ;140;VIDOVIĆ DAVORKO;5.916,00;;5.436,00;480,00;;;;;;;;
2020;X;22.07.2020;18.12.2020;NZ;141;VIDOVIĆ FRANKO;40.216,47;;20.280,00;4.409,00;;;;11.995,42;998,72;2.533,33;;
2020;X;22.07.2020;18.12.2020;NZ;142;VIDOVIĆ KRIŠTO KAROLINA;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;HDZ;143;VIDOVIĆ RADOJE;45.100,93;;25.036,00;2.245,82;;;3.759,00;10.157,73;1.369,05;2.533,33;;
2020;X;22.07.2020;18.12.2020;SDP;144;VLAŠIĆ ILJKIĆ MARTINA;24.026,51;;9.080,00;1.403,00;;;2.685,00;8.325,18;;2.533,33;;
2020;X;22.07.2020;18.12.2020;NZ;145;VRKLJAN MILAN;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;Hrvatski suverenisti;146;VUČEMILOVIĆ VESNA;19.723,37;;12.608,00;2.004,00;;;;2.578,04;;2.533,33;;
2020;X;22.07.2020;18.12.2020;NZ;147;VUKAS NIKŠA;0,00;;;;;;;;;;;
2020;X;22.07.2020;18.12.2020;NZ;148;VUKOVAC RUŽICA;17.411,33;;12.656,00;2.222,00;;;;;;2.533,33;;
2020;X;22.07.2020;18.12.2020;NZ;149;ZEKANOVIĆ HRVOJE;37.297,44;;16.320,00;3.615,00;;;;14.518,08;311,03;2.533,33;;
2020;X;22.07.2020;18.12.2020;HDZ;150;ZMAIĆ ANKICA;14.549,35;;11.472,00;2.308,00;;;;;;;769,35;
2020;X;22.07.2020;18.12.2020;HDZ;151;ZULIM VINKO;31.300,51;;13.680,00;3.003,00;;;3.759,00;8.325,18;;2.533,33;;
2020;IX;02.02.2020;18.05.2020;SDP;1.;AHMETOVIĆ MIRELA;17.922,61;;6.952,00;1.414,00;;;;5.932,89;485,79;3.137,93;;
2020;IX;01.01.2020;01.02.2020;SDP;1.a;JERKOVIĆ ROMANA;3.868,10;;1.944,00;401,00;;;;;228,10;500,00;795,00;
2020;IX;01.01.2020;18.05.2020;SNAGA;2.;ALEKSIĆ GORAN;0,00;;;;;;;;;;;
2020;IX;01.01.2020;18.05.2020;HDZ;3.;BABIĆ ANTE;58.741,19;1.838,73;29.716,00;555,00;6.237,50;;6.542,33;6.087,23;2.535,36;4.379,31;719,19;130,54
2020;IX;01.01.2020;18.05.2020;SDP;4.;BABIĆ VEDRAN;30.695,82;;9.520,00;64,00;2.581,00;;;11.100,24;2.930,58;4.500,00;;
2020;IX;01.01.2020;18.05.2020;HDZ;5.;BAČIĆ ANTE;51.919,20;;20.200,00;4.525,00;;;4.390,43;13.798,15;4.505,62;4.500,00;;
2020;IX;01.01.2020;18.05.2020;HDZ;6.;BAČIĆ BRANKO;34.486,75;;25.980,00;5.007,00;1.363,75;2.136,00;;;;;;
2020;IX;01.01.2020;18.05.2020;HDZ;7.;BALIĆ MARIJANA;28.194,91;2.622,55;11.720,00;1.396,00;3.730,00;;4.387,65;;;4.338,71;;
2020;IX;01.01.2020;18.05.2020;HDZ;8.;BARIČEVIĆ MARTIN;30.675,24;;12.288,00;2.787,00;;;;11.100,24;;4.500,00;;
2020;IX;01.01.2020;18.05.2020;HDZ;9.;BARIŠIĆ DRAŽEN;0,00;;;;;;;;;;;
2020;IX;01.01.2020;18.05.2020;HNS;10.;BATINIĆ MILORAD;11.600,00;;11.600,00;;;;;;;;;
2020;IX;01.01.2020;18.05.2020;SDP;11.;BAUK ARSEN;25.246,99;;7.432,00;1.629,00;1.753,75;832,00;;11.100,24;2.500,00;;;
2020;IX;01.01.2020;18.05.2020;HSS;12.;BELJAK KREŠO;0,00;;;;;;;;;;;
2020;IX;01.01.2020;18.05.2020;SDP;13.;BERNARDIĆ DAVOR;0,00;;;;;;;;;;;
2020;IX;01.01.2020;18.05.2020;GLAS;14.;BEUS RICHEMBERG GORAN;10.426,64;2.621,50;;;3.417,50;;4.387,64;;;;;
2020;IX;01.01.2020;18.05.2020;NZ;15.;BILEK VLADIMIR;24.101,70;820,94;7.064,00;448,00;;;;11.100,24;;4.414,90;;253,62
2020;IX;01.01.2020;18.05.2020;HDZ;16.;BORIĆ JOSIP;35.368,24;;14.528,00;1.980,00;;1.760,00;;11.100,24;1.500,00;4.500,00;;
2020;IX;01.01.2020;18.05.2020;HDZ;17.;BRKIĆ MILIJAN;0,00;;;;;;;;;;;
2020;IX;01.01.2020;18.05.2020;Most;18.;BULJ MIRO;52.909,55;;31.084,00;5.721,00;;;;11.018,08;586,47;4.500,00;;
2020;IX;01.01.2020;18.05.2020;HDZ;19.;CULEJ STEVO;39.921,44;;17.856,00;3.541,00;;;;11.100,24;2.924,20;4.500,00;;
2020;IX;01.01.2020;18.05.2020;Most;20.;ČIKOTIĆ SONJA;22.010,51;;13.664,00;1.737,00;;;;;859,51;;5.750,00;
2020;IX;01.01.2020;18.05.2020;HNS;21.;ČURAJ STJEPAN;43.572,87;;21.388,00;4.380,00;;;;11.100,24;2.269,15;4.435,48;;
2020;IX;01.01.2020;18.05.2020;HDZ;22.;ĆELIĆ IVAN;5.031,50;;;;5.031,50;;;;;;;
2020;IX;01.01.2020;18.05.2020;HDZ;23.;ĆOSIĆ PERO;4.500,00;;;;;;;;;4.500,00;;
2020;IX;01.01.2020;18.05.2020;IDS;24.;DAUS EMIL;35.373,09;1.049,30;13.312,00;3.200,00;;;637,08;10.977,44;1.826,30;4.370,97;;
2020;IX;01.01.2020;18.05.2020;IDS;25.;DEMETLIKA TULIO;36.419,94;150,00;15.352,00;3.370,00;;;;11.048,76;2.114,31;4.384,87;;
2020;IX;01.01.2020;18.05.2020;Most;26.;DOBROVIĆ SLAVEN;0,00;;;;;;;;;;;
2020;IX;01.01.2020;18.05.2020;HDS;27.;DODIG GORAN;18.540,00;;15.200,00;3.340,00;;;;;;;;
2020;IX;01.01.2020;18.05.2020;SDP;28.;DRAGOVAN IGOR;0,00;;;;;;;;;;;
2020;IX;01.01.2020;18.05.2020;Reformisti;29.;DUMBOVIĆ DARINKO;0,00;;;;;;;;;;;
2020;IX;01.01.2020;18.05.2020;HDZ;30.;ĐAKIĆ JOSIP;15.567,98;;;;;;;11.100,24;;4.467,74;;
2020;IX;01.01.2020;18.05.2020;SDP;31.;ĐUJIĆ SAŠA;37.874,33;;12.528,00;2.252,00;5.344,00;;;11.018,08;2.312,90;4.419,35;;
2020;IX;01.01.2020;18.05.2020;NHR;32.;ESIH BRUNA;0,00;;;;;;;;;;;
2020;IX;01.01.2020;18.05.2020;HDZ;33.;FELAK DAMIR;10.356,00;;10.356,00;;;;;;;;;
2020;IX;01.01.2020;18.05.2020;NZ;34.;GLASNOVIĆ ŽELJKO;3.801,66;1.050,70;;;1.838,00;;682,96;;;;;230,00
2020;IX;01.01.2020;18.05.2020;SDP;35.;GLASOVAC SABINA;27.380,70;;4.576,00;968,00;;;4.390,43;11.100,24;1.846,03;4.500,00;;
2020;IX;01.01.2020;18.05.2020;HDSSB;36.;GLAVAŠ BRANIMIR;38.000,43;;14.664,00;2.913,00;;;;13.810,95;2.112,48;4.500,00;;
2020;IX;01.01.2020;18.05.2020;NZ;37.;GLAVAŠEVIĆ BOJAN;0,00;;;;;;;;;;;
2020;IX;01.01.2020;18.05.2020;SDP;38.;GRBIN PEĐA;29.626,93;;7.072,00;1.651,00;;;;13.875,30;2.528,63;4.500,00;;
2020;IX;01.01.2020;18.05.2020;SDP;39.;GRČIĆ BRANKO;43.116,13;;22.792,00;4.433,00;;;;11.069,28;741,20;4.080,65;;
2020;IX;01.01.2020;18.05.2020;SDP;40.;GRGIĆ VINKO;4.500,00;;;;;;;;;4.500,00;;
2020;IX;01.01.2020;18.05.2020;Most;41.;GRMOJA NIKOLA;42.975,00;;28.560,00;5.940,00;;;;;;4.500,00;3.975,00;
2020;IX;01.01.2020;18.05.2020;NZ;42.;HABEK MARIO;21.708,44;;3.476,00;524,00;;;;11.100,24;2.108,20;4.500,00;;
2020;IX;01.01.2020;18.05.2020;SDP;43.;HAJDAŠ DONČIĆ SINIŠA;1.048,60;1.048,60;;;;;;;;;;
2020;IX;01.01.2020;18.05.2020;SDP;44.;HAJDUKOVIĆ DOMAGOJ;43.996,65;2.097,20;13.440,00;2.792,00;3.981,00;;4.387,64;11.100,24;1.924,37;4.274,20;;
2020;IX;01.01.2020;18.05.2020;Blok;45.;HASANBEGOVIĆ ZLATKO;0,00;;;;;;;;;;;
2020;IX;01.01.2020;18.05.2020;HSU;46.;HRELJA SILVANO;34.586,56;;13.780,00;3.050,00;;;;11.038,52;2.218,04;4.500,00;;
2020;IX;01.01.2020;18.05.2020;HDS;47.;HRG BRANKO;23.821,45;;3.552,00;;;;;13.798,15;1.971,30;4.500,00;;
2020;IX;01.01.2020;18.05.2020;HDZ;48.;JANDROKOVIĆ GORDAN;1.426,56;1.426,56;;;;;;;;;;
2020;IX;01.01.2020;18.05.2020;NZ;49.;JANKOVICS ROBERT;46.260,93;;21.456,00;3.798,37;;;;13.875,30;2.631,26;4.500,00;;
2020;IX;01.01.2020;18.05.2020;SDSS;50.;JECKOV DRAGANA;46.677,79;;21.312,00;4.308,00;;;;13.875,30;2.714,75;4.467,74;;
2020;IX;01.01.2020;18.05.2020;HDZ;51.;JELKOVAC MARIJA;22.785,21;;3.960,00;665,00;;;;11.100,24;2.559,97;4.500,00;;
2020;IX;01.01.2020;18.05.2020;HDZ;52.;JOSIĆ ŽELJKA;21.103,50;;8.236,00;360,00;3.307,50;;;;;4.000,00;5.200,00;
2020;IX;01.01.2020;18.05.2020;SDP;53.;JOVANOVIĆ ŽELJKO;22.694,41;;11.736,00;2.002,52;;;;;2.262,64;4.500,00;2.193,25;
2020;IX;01.01.2020;18.05.2020;HDZ;54.;JURIČEV-MARTINČEV BRANKA;49.961,56;;25.232,00;5.434,00;;;;13.875,30;920,26;4.500,00;;
2020;IX;01.01.2020;18.05.2020;NZ;55.;KAJTAZI VELJKO;150,00;150,00;;;;;;;;;;
2020;IX;01.01.2020;18.05.2020;HDZ;56.;KARLIĆ MLADEN;40.163,15;;19.440,00;4.063,00;;;;11.100,24;1.059,91;4.500,00;;
2020;IX;01.01.2020;18.05.2020;HDZ;57.;KIRIN IVAN;30.769,33;;11.200,00;2.066,00;;;;11.100,24;1.903,09;4.500,00;;
2020;IX;01.01.2020;18.05.2020;HDZ;58.;KLARIĆ TOMISLAV;19.072,68;;;;;;;13.798,15;774,53;4.500,00;;
2020;IX;01.01.2020;18.05.2020;SDP;59.;KLARIN IVAN;15.538,52;;;;;;;11.038,52;;4.500,00;;
2020;IX;01.01.2020;18.05.2020;HDZ;60.;KLIMAN ANTON;36.476,60;;14.056,00;2.349,66;;;;13.875,30;1.695,64;4.500,00;;
2020;IX;01.01.2020;18.05.2020;SDP;61.;KLISOVIĆ JOŠKO;1.464,39;150,00;700,00;140,00;;;474,39;;;;;
2020;IX;01.01.2020;18.05.2020;NZ;62.;KOMPARIĆ DEVČIĆ ANA;28.155,46;;6.320,00;1.400,00;;;;13.798,15;2.137,31;4.500,00;;
2020;IX;01.01.2020;18.05.2020;HDZ;63.;KOPIĆ VLATKO;39.577,89;;20.264,00;4.133,00;;;;11.100,24;;4.080,65;;
2020;IX;01.01.2020;18.05.2020;HSLS;64.;KOSOR DARINKO;3.995,78;1.050,34;;;;;2.814,90;;;;;130,54
2020;IX;01.01.2020;18.05.2020;HDZ;65.;KOVAČ MIRO;75,00;75,00;;;;;;;;;;
2020;IX;01.01.2020;18.05.2020;SDP;66.;KOVAČ  STJEPAN;19.987,81;;;;;;1.715,21;13.772,60;;4.500,00;;
2020;IX;01.01.2020;18.05.2020;HDZ;67.;KRIŽANIĆ JOSIP;11.120,00;;11.120,00;;;;;;;;;
2020;IX;08.02.2020;18.05.2020;HDZ;68.;KUJUNDŽIĆ MILAN;0,00;;;;;;;;;;;
